gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2018-09-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",1.000000000,1.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2018-09-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2018-09-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,15.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-09-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-09-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,18.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-09-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",860.000000000,1245.000000000,
5,5,,"Limited Service","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,42.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,216.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,471.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",410.000000000,584.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",267.000000000,523.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",432.000000000,593.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",73.000000000,374.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",445.000000000,732.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,388.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,367.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",36.000000000,68.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,276.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",643.000000000,956.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",955.000000000,1450.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",263.000000000,418.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,244.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",1229.000000000,1769.000000000,
29,29,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",97.000000000,164.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,232.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",259.000000000,464.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",636.000000000,881.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",98.000000000,119.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",359.000000000,494.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",398.000000000,758.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-09-01,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,318.000000000,
