gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",14681.213222450,19870.986553323,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",9099.100710210,12448.174021441,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",5600.235044615,7665.097063184,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",9307.425186919,13095.415934080,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",7649.766455615,10995.728560217,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",11825.890105318,16083.728288470,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",22313.083271187,23357.953574875,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",15319.703427027,16213.433688736,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",776.000000000,942.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2016-05-16,PEAK,"Headway / Schedule Adherence",231.000000000,283.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",563.000000000,637.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2016-05-16,PEAK,"Headway / Schedule Adherence",374.000000000,423.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2016-05-16,PEAK,"Headway / Schedule Adherence",451.000000000,615.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",1170.000000000,1465.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2016-05-16,PEAK,"Headway / Schedule Adherence",816.000000000,977.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",1861.000000000,2306.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",8.000000000,9.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,31.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,22.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",12.000000000,17.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,31.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,23.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
