gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
225,225,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",606.000000000,937.000000000,
230,230,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",281.000000000,583.000000000,
236,236,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",120.000000000,239.000000000,
238,238,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",233.000000000,459.000000000,
240,240,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",460.000000000,886.000000000,
245,245,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",106.000000000,247.000000000,
325,325,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,60.000000000,
326,326,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",62.000000000,130.000000000,
350,350,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",378.000000000,574.000000000,
351,351,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",24.000000000,48.000000000,
352,352,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",43.000000000,68.000000000,
354,354,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,197.000000000,
411,411,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,260.000000000,
424,424,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",40.000000000,61.000000000,
426,426,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",276.000000000,460.000000000,
428,428,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,46.000000000,
429,429,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",239.000000000,338.000000000,
430,430,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",159.000000000,258.000000000,
434,434,,"Express Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",4.000000000,12.000000000,
435,435,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,202.000000000,
436,436,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",159.000000000,217.000000000,
