gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2018-01-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-01-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,12.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,14.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2018-01-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-01-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",689.000000000,1183.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",307.000000000,464.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",315.000000000,390.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",249.000000000,315.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",235.000000000,363.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",564.000000000,687.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",230.000000000,348.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,156.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",140.000000000,156.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",852.000000000,1007.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",985.000000000,1222.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,192.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",71.000000000,91.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",1136.000000000,1392.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",116.000000000,139.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",363.000000000,511.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",676.000000000,856.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",264.000000000,327.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",364.000000000,588.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",100.000000000,129.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",359.000000000,466.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",932.000000000,1174.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",65.000000000,88.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,214.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",129.000000000,167.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",314.000000000,394.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",227.000000000,356.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",236.000000000,270.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",237.000000000,350.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,182.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",879.000000000,1015.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",94.000000000,111.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,229.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",63.000000000,92.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",851.000000000,1003.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",208.000000000,236.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",404.000000000,678.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",497.000000000,637.000000000,
725,72/75,,"Limited Service","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,191.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",519.000000000,639.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",966.000000000,1144.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,290.000000000,
80,80,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,224.000000000,
83,83,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",148.000000000,183.000000000,
86,86,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,301.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",308.000000000,391.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",326.000000000,388.000000000,
89,89,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",136.000000000,168.000000000,
90,90,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",38.000000000,67.000000000,
91,91,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",83.000000000,134.000000000,
93,93,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",102.000000000,150.000000000,
94,94,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,203.000000000,
95,95,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",74.000000000,121.000000000,
96,96,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",238.000000000,265.000000000,
97,97,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,100.000000000,
99,99,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",138.000000000,194.000000000,
100,100,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",145.000000000,181.000000000,
101,101,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",201.000000000,274.000000000,
104,104,,"Local Bus","Other Bus",Bus,2018-01-01,OFF_PEAK,"Headway / Schedule Adherence",216.000000000,249.000000000,
