gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
72,72,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",227.000000000,306.000000000,
72,72,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",68.000000000,148.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",405.000000000,491.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",781.000000000,930.000000000,
74,74,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",36.000000000,78.000000000,
74,74,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,242.000000000,
75,75,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",60.000000000,100.000000000,
75,75,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",28.000000000,49.000000000,
76,76,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",70.000000000,134.000000000,
76,76,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",201.000000000,228.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",1186.000000000,1512.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",380.000000000,491.000000000,
78,78,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,369.000000000,
78,78,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",82.000000000,177.000000000,
79,79,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",73.000000000,148.000000000,
79,79,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,218.000000000,
80,80,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",98.000000000,176.000000000,
80,80,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",338.000000000,409.000000000,
83,83,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",221.000000000,294.000000000,
83,83,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",63.000000000,110.000000000,
84,84,,"Limited Service","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",60.000000000,88.000000000,
84,84,,"Limited Service","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,16.000000000,
85,85,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",77.000000000,92.000000000,
85,85,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",28.000000000,42.000000000,
86,86,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",162.000000000,239.000000000,
